id_transaksi,id_pelanggan,kategori,channel,kuantitas,harga_satuan,diskon,total_nilai,berat_kg,segmen
d86fb825,usr-0196,olahraga,atm,16,486507.97,0.277,5627962.8,5.16,tinggi
e43ad08a,usr-0188,olahraga,teller,17,515145.59,0.0,8757317.59,7.23,tinggi
7f6b94a0,usr-0141,otomotif,teller,13,1742429.36,0.258,16817670.9,8.36,tinggi
eeda6f9c,usr-0154,fashion,mobile,12,456007.4,0.111,4866558.2,3.5,tinggi
81e36de3,usr-0043,otomotif,atm,1,1453508.13,0.186,1183668.34,2.83,tinggi
9e9fd131,usr-0128,olahraga,web,8,152706.67,0.054,1155507.93,7.07,tinggi
76dae14b,usr-0160,kesehatan,atm,1,193329.65,0.251,144716.38,6.84,menengah
bab7d07c,usr-0018,otomotif,teller,6,2229251.55,0.02,13106319.11,0.64,tinggi
3e3200b5,usr-0116,fashion,mobile,18,294274.89,0.01,5245729.39,4.9,tinggi
37a25262,usr-0190,fashion,web,18,395390.39,0.027,6924250.92,4.59,tinggi
50fd74e1,usr-0033,otomotif,atm,6,922300.31,0.09,5037034.21,3.09,tinggi
eae573ba,usr-0192,elektronik,web,11,1007134.54,0.085,10141154.18,0.27,tinggi
3ac730d8,usr-0092,olahraga,web,8,737318.29,0.144,5047650.02,2.33,tinggi
d364ff33,usr-0078,elektronik,teller,14,637617.25,0.26,6604650.4,5.02,tinggi
8a98da1e,usr-0173,elektronik,web,3,1461718.15,0.276,3176597.21,0.86,tinggi
d2465650,usr-0108,fashion,mobile,5,277670.75,0.112,1232627.08,2.75,tinggi
e920ce1c,usr-0138,makanan,mobile,12,51254.67,0.187,500286.47,5.32,menengah
d9fff350,usr-0160,makanan,web,4,86119.92,0.181,282233.84,3.5,menengah
7820f5e2,usr-0020,otomotif,mobile,19,1445028.94,0.212,21641437.89,6.81,tinggi
520bb6ca,usr-0029,fashion,teller,11,280502.97,0.156,2605273.29,8.88,tinggi
3f2178e6,usr-0025,kesehatan,teller,12,359211.9,0.053,4080599.65,5.43,tinggi
aa4e2b6a,usr-0184,otomotif,web,10,1464986.96,0.286,10454466.68,1.01,tinggi
e73fcc39,usr-0099,elektronik,mobile,7,1450646.67,0.02,9956420.03,2.66,tinggi
4a42649d,usr-0041,fashion,atm,5,451788.71,0.295,1593438.73,1.81,tinggi
fe5b9fd1,usr-0014,elektronik,atm,19,829137.86,0.252,11778111.06,9.78,tinggi
49d8b925,usr-0050,otomotif,mobile,6,526628.44,0.094,2861745.98,4.77,tinggi
b93d47c0,usr-0022,makanan,mobile,3,61965.37,0.12,163500.6,2.05,menengah
c1d00038,usr-0058,makanan,atm,12,49472.15,0.016,584053.08,0.72,menengah
e5eff3b9,usr-0137,elektronik,web,2,1260584.19,0.089,2296658.92,4.55,tinggi
4d3b9368,usr-0158,elektronik,mobile,2,1020798.63,0.266,1497716.14,4.13,tinggi
caee8821,usr-0111,otomotif,atm,11,1039533.35,0.122,10039433.79,8.41,tinggi
4438a628,usr-0190,fashion,atm,11,593976.66,0.091,5938697.33,7.85,tinggi
e7c2ceb9,usr-0069,fashion,mobile,5,303304.83,0.184,1237237.44,9.06,tinggi
23ef9bab,usr-0188,makanan,web,2,77122.01,0.205,122572.97,9.36,menengah
36647b5e,usr-0165,elektronik,mobile,14,1464623.7,0.275,14859463.13,7.51,tinggi
3e2259fa,usr-0180,kesehatan,mobile,1,97077.54,0.226,75125.72,8.42,rendah
697b302d,usr-0104,olahraga,web,6,648115.35,0.04,3732369.46,7.43,tinggi
479260c5,usr-0022,otomotif,web,14,2048453.68,0.278,20719633.83,1.6,tinggi
e11e3086,usr-0098,olahraga,teller,12,845903.0,0.121,8926314.95,6.54,tinggi
fd59ea3b,usr-0147,otomotif,teller,5,460953.98,0.058,2170941.55,2.78,tinggi
e36f2177,usr-0163,olahraga,mobile,1,158341.82,0.171,131326.98,1.48,menengah
1bcfb2ca,usr-0013,olahraga,atm,16,247129.69,0.04,3796699.79,6.31,tinggi
d68df7c7,usr-0119,olahraga,web,6,259325.44,0.014,1534188.09,6.49,tinggi
03757775,usr-0143,makanan,atm,20,86668.22,0.039,1666377.93,8.07,tinggi
11cd4b1f,usr-0184,kesehatan,mobile,5,303772.58,0.027,1478595.28,3.41,tinggi
2841279e,usr-0038,elektronik,atm,17,1355730.02,0.241,17496383.37,0.33,tinggi
d8201fa4,usr-0045,olahraga,teller,1,754510.22,0.013,744569.28,5.57,menengah
457504c3,usr-0123,fashion,atm,1,309254.52,0.108,275983.79,3.07,menengah
b8e5530e,usr-0184,makanan,teller,13,111573.76,0.182,1186335.86,3.48,tinggi
c44d23c3,usr-0150,otomotif,mobile,9,2141249.32,0.19,15602590.77,9.72,tinggi
9410dfda,usr-0025,otomotif,atm,14,1184285.14,0.206,13158823.23,2.12,tinggi
9494ee6d,usr-0126,kesehatan,atm,12,236780.69,0.04,2726687.36,5.2,tinggi
75bce567,usr-0158,otomotif,teller,13,1095189.45,0.209,11259311.86,9.12,tinggi
acb991d3,usr-0166,otomotif,web,3,812007.17,0.198,1954418.68,0.62,tinggi
d41edce6,usr-0187,fashion,web,19,111515.05,0.026,2062732.91,1.07,tinggi
ddf74afc,usr-0171,fashion,teller,1,561052.46,0.145,479925.21,5.93,menengah
4e957d2c,usr-0085,kesehatan,mobile,19,305774.51,0.064,5436175.79,0.27,tinggi
654c7e91,usr-0063,elektronik,atm,17,983579.28,0.297,11753108.53,3.29,tinggi
76e8206a,usr-0032,otomotif,web,19,979696.54,0.022,18204249.17,7.14,tinggi
662336cd,usr-0113,makanan,teller,19,116384.62,0.287,1576419.36,2.41,tinggi
bab588ea,usr-0122,fashion,web,19,279203.52,0.028,5156899.72,7.38,tinggi
cb902cb8,usr-0101,fashion,mobile,19,265690.57,0.066,4713335.57,6.61,tinggi
aa8142ea,usr-0161,kesehatan,mobile,18,170942.81,0.153,2605702.23,5.22,tinggi
fab7c61d,usr-0043,otomotif,teller,11,1159995.69,0.198,10230306.58,5.97,tinggi
45ed1dae,usr-0001,makanan,web,6,90692.14,0.049,517258.16,5.41,menengah
7232514a,usr-0131,elektronik,web,5,556836.68,0.063,2609056.66,4.42,tinggi
3c33506a,usr-0109,otomotif,atm,14,1470355.66,0.089,18744521.27,9.43,tinggi
1de421fb,usr-0083,kesehatan,teller,16,263393.18,0.183,3442049.3,4.05,tinggi
0f264b28,usr-0148,otomotif,web,16,2347132.03,0.22,29283952.98,5.79,tinggi
7740922c,usr-0123,kesehatan,atm,5,104756.03,0.107,467618.21,2.09,menengah
861f8f20,usr-0160,makanan,atm,11,99962.53,0.048,1047256.06,5.08,tinggi
9f1ddca3,usr-0176,kesehatan,atm,18,340701.57,0.29,4356555.44,0.96,tinggi
0e54d3f7,usr-0110,elektronik,atm,17,732214.64,0.266,9134124.89,9.29,tinggi
41242ac4,usr-0159,kesehatan,atm,4,389636.42,0.196,1253734.5,7.92,tinggi
08382556,usr-0082,kesehatan,teller,9,200491.94,0.08,1659231.96,4.12,tinggi
49b71718,usr-0136,elektronik,atm,14,638350.63,0.033,8637721.67,4.09,tinggi
cccd9414,usr-0145,otomotif,teller,8,2270730.6,0.002,18122594.09,8.11,tinggi
b96e32af,usr-0050,fashion,atm,17,509088.25,0.018,8496056.49,1.19,tinggi
75771631,usr-0072,elektronik,mobile,11,969509.0,0.196,8577938.99,1.64,tinggi
eb8092b9,usr-0079,fashion,web,17,240382.17,0.162,3422706.6,7.48,tinggi
c883528f,usr-0134,olahraga,web,16,436177.8,0.166,5820432.2,5.72,tinggi
7b113441,usr-0009,makanan,teller,2,144364.7,0.241,219047.65,8.76,menengah
c603aae7,usr-0086,makanan,mobile,7,49566.88,0.09,315739.79,0.15,menengah
b17bf14d,usr-0192,fashion,teller,8,287363.98,0.264,1691209.92,4.05,tinggi
928ba8db,usr-0089,kesehatan,mobile,12,197361.0,0.082,2174674.24,8.82,tinggi
9f63f0aa,usr-0069,fashion,web,13,120451.45,0.267,1147532.5,4.9,tinggi
93e984b9,usr-0053,olahraga,teller,5,521829.46,0.014,2571514.65,3.39,tinggi
ca262360,usr-0182,kesehatan,atm,20,290019.59,0.032,5614050.45,6.94,tinggi
47b26d8a,usr-0129,otomotif,atm,14,1288894.97,0.188,14652857.94,6.86,tinggi
44494c5b,usr-0083,makanan,mobile,6,147639.4,0.264,652114.05,9.5,menengah
4825a156,usr-0088,olahraga,web,18,334425.11,0.006,5984238.02,5.02,tinggi
f5fab32d,usr-0056,makanan,web,3,139273.23,0.116,369401.4,4.23,menengah
10f0418b,usr-0102,otomotif,atm,13,1355385.02,0.154,14913580.43,2.96,tinggi
300016f5,usr-0088,elektronik,teller,18,1011887.89,0.25,13666703.64,8.33,tinggi
ea89b775,usr-0018,elektronik,mobile,20,881090.54,0.137,15210698.68,3.81,tinggi
55a58458,usr-0087,fashion,atm,10,147988.67,0.092,1343669.52,7.83,tinggi
ad6ec6b1,usr-0195,fashion,mobile,14,558826.43,0.186,6368591.36,1.86,tinggi
5ff6f66a,usr-0070,olahraga,web,17,735467.65,0.101,11241361.95,5.75,tinggi
ee652b09,usr-0010,kesehatan,teller,14,206439.36,0.234,2213741.28,5.87,tinggi
5f54f12d,usr-0182,kesehatan,mobile,12,197303.86,0.218,1852481.43,2.71,tinggi
1b326469,usr-0127,fashion,atm,8,591995.26,0.13,4122310.12,4.76,tinggi
0ca42d16,usr-0001,elektronik,atm,14,1250878.86,0.052,16594372.12,1.49,tinggi
e926cfe1,usr-0178,otomotif,atm,20,2117191.52,0.016,41660805.15,4.11,tinggi
1c7f3222,usr-0032,fashion,atm,4,272887.11,0.108,973680.2,4.69,menengah
5a057d8a,usr-0117,elektronik,mobile,4,403836.67,0.1,1453961.01,2.6,tinggi
38032b9c,usr-0169,fashion,atm,20,580470.63,0.072,10772169.82,0.81,tinggi
117efdb7,usr-0129,makanan,teller,5,46618.6,0.283,167180.05,4.74,menengah
241e7c85,usr-0188,makanan,teller,9,37982.8,0.103,306709.44,6.52,menengah
f3d34e60,usr-0096,olahraga,teller,10,221423.01,0.16,1859532.2,8.77,tinggi
ccbfdfe8,usr-0138,kesehatan,web,20,324446.75,0.045,6193723.52,8.62,tinggi
08a67b35,usr-0150,makanan,atm,12,94085.96,0.25,846551.28,6.77,menengah
9607a0f6,usr-0026,makanan,teller,20,62676.48,0.146,1070088.48,9.29,tinggi
3c35b44b,usr-0198,olahraga,teller,13,183233.48,0.236,1819340.29,9.11,tinggi
c505262a,usr-0168,makanan,mobile,7,76318.08,0.072,496028.89,7.44,menengah
c2c46764,usr-0103,olahraga,atm,15,151410.72,0.005,2258730.96,1.11,tinggi
0d8ded81,usr-0126,otomotif,teller,4,908970.85,0.294,2567945.34,6.73,tinggi
5a12c199,usr-0088,olahraga,web,10,243364.17,0.105,2178620.75,3.26,tinggi
7ac4f599,usr-0010,elektronik,web,16,1423537.6,0.112,20228833.91,7.69,tinggi
89b56438,usr-0020,elektronik,teller,1,488704.38,0.247,367802.0,1.1,menengah
42cf6683,usr-0027,kesehatan,atm,20,329176.69,0.198,5281863.53,0.49,tinggi
4a89c362,usr-0009,kesehatan,mobile,13,247504.47,0.237,2454439.27,2.77,tinggi
a3a7d443,usr-0026,kesehatan,teller,20,141786.74,0.159,2385701.95,3.21,tinggi
1787ee67,usr-0061,kesehatan,web,4,355972.92,0.11,1267904.95,8.12,tinggi
8f15a055,usr-0110,olahraga,teller,15,451353.18,0.075,6262552.48,9.98,tinggi
fb9b79c8,usr-0153,kesehatan,web,12,404696.8,0.239,3697269.08,7.06,tinggi
08ecbad4,usr-0055,kesehatan,mobile,16,96672.35,0.038,1487321.6,5.39,tinggi
8edeb0f0,usr-0050,makanan,mobile,7,53810.49,0.104,337641.87,1.15,menengah
83ccf858,usr-0080,otomotif,mobile,3,944209.92,0.014,2792580.6,4.73,tinggi
2d4ee160,usr-0173,fashion,teller,10,587790.34,0.068,5478127.79,4.11,tinggi
14e68a51,usr-0197,fashion,atm,16,456133.74,0.218,5706021.5,4.2,tinggi
0dd9db3d,usr-0171,elektronik,atm,17,1454081.89,0.059,23265764.17,7.7,tinggi
e6c23b05,usr-0161,elektronik,mobile,15,1091930.52,0.068,15257028.72,3.71,tinggi
d0d89c9c,usr-0045,kesehatan,atm,18,380159.69,0.117,6042603.17,0.35,tinggi
834a3f66,usr-0068,makanan,web,14,54660.57,0.219,597782.73,8.12,menengah
af4ee914,usr-0110,olahraga,mobile,5,814766.97,0.259,3017917.22,5.28,tinggi
e9b9a22c,usr-0043,otomotif,mobile,3,2020495.74,0.202,4839092.89,9.57,tinggi
83d64b5b,usr-0028,elektronik,atm,6,652839.16,0.048,3730114.04,3.84,tinggi
54ddba57,usr-0159,otomotif,teller,18,1535217.53,0.294,19522394.56,8.44,tinggi
2a89710d,usr-0097,makanan,teller,11,81438.12,0.079,824841.94,6.33,menengah
4e920412,usr-0020,makanan,web,6,71848.09,0.246,325173.68,2.87,menengah
407e56c4,usr-0022,elektronik,mobile,18,1082165.9,0.229,15011396.79,6.99,tinggi
96dbaf13,usr-0037,fashion,teller,15,193790.12,0.29,2064122.51,6.9,tinggi
87442b9d,usr-0152,elektronik,web,18,1281911.84,0.193,18620117.57,1.09,tinggi
84f3609c,usr-0072,fashion,teller,14,356495.52,0.234,3822574.4,5.42,tinggi
7d488011,usr-0020,kesehatan,mobile,9,218250.69,0.04,1884951.88,0.38,tinggi
ab0c676a,usr-0025,makanan,web,7,55366.76,0.08,356527.47,0.69,menengah
2018e412,usr-0051,elektronik,web,15,461229.95,0.062,6488691.51,3.95,tinggi
917a6a62,usr-0188,elektronik,teller,13,1400167.83,0.141,15642702.95,4.88,tinggi
a9ba968e,usr-0140,otomotif,mobile,14,1722800.5,0.145,20623114.8,1.17,tinggi
ccd8590e,usr-0108,fashion,teller,13,172190.61,0.181,1833067.08,0.13,tinggi
4ee075fa,usr-0038,olahraga,teller,3,627381.46,0.056,1777379.46,1.03,tinggi
25e60649,usr-0169,elektronik,atm,18,904440.75,0.155,13759089.05,5.65,tinggi
fbe74c25,usr-0172,makanan,mobile,17,73741.37,0.172,1037618.98,0.54,tinggi
1cb759d8,usr-0110,fashion,teller,10,427170.66,0.239,3251821.38,2.64,tinggi
d018b6ab,usr-0184,kesehatan,atm,4,295808.37,0.025,1153659.33,0.47,tinggi
96a1db55,usr-0146,olahraga,web,20,661298.08,0.116,11690809.59,9.13,tinggi
069440fb,usr-0030,elektronik,teller,1,536835.07,0.039,515787.64,8.16,menengah
442be71d,usr-0144,olahraga,teller,2,242537.12,0.021,475011.18,8.65,menengah
dca7d004,usr-0119,otomotif,mobile,7,1194212.09,0.163,6993137.28,5.84,tinggi
1968d0ab,usr-0018,elektronik,teller,9,468939.41,0.288,3004045.13,9.23,tinggi
4a0500fd,usr-0044,otomotif,web,13,1857250.97,0.234,18487559.92,3.48,tinggi
4302d6f9,usr-0194,kesehatan,mobile,5,140337.08,0.127,612548.14,7.38,menengah
436dde5b,usr-0155,elektronik,teller,12,1240834.1,0.154,12592187.21,1.5,tinggi
b7c521cd,usr-0050,fashion,web,12,372618.19,0.227,3457293.46,8.29,tinggi
1a20492e,usr-0084,olahraga,mobile,1,456190.22,0.135,394791.42,8.87,menengah
a2de1d24,usr-0198,elektronik,teller,10,672589.92,0.076,6213948.31,5.78,tinggi
12a0b504,usr-0013,olahraga,atm,4,169498.73,0.049,644856.33,0.91,menengah
54ec9910,usr-0132,elektronik,web,18,555679.35,0.026,9741828.62,3.37,tinggi
81fcbdd1,usr-0195,olahraga,teller,19,583641.47,0.28,7989542.89,3.45,tinggi
1d8214ba,usr-0180,otomotif,teller,4,1385563.84,0.148,4722648.55,8.58,tinggi
8507495a,usr-0147,elektronik,web,2,681749.61,0.15,1158844.66,9.08,tinggi
e414f4e1,usr-0085,makanan,mobile,5,56706.15,0.28,204182.47,3.88,menengah
4030b72c,usr-0143,elektronik,teller,9,926088.28,0.07,7755045.3,6.38,tinggi
1dba8925,usr-0194,otomotif,atm,7,878135.59,0.116,5436635.63,2.66,tinggi
56bde5d4,usr-0016,otomotif,teller,13,1315010.19,0.26,12655512.54,4.41,tinggi
cb42e76a,usr-0183,elektronik,teller,9,530550.85,0.097,4309976.01,9.55,tinggi
a1e2427d,usr-0061,otomotif,teller,8,2085517.09,0.192,13485523.65,4.78,tinggi
ccd0a32c,usr-0185,elektronik,web,8,471308.84,0.174,3114245.83,4.26,tinggi
c5096f5b,usr-0068,olahraga,teller,11,834306.66,0.295,6469223.45,8.97,tinggi
3dca9c68,usr-0012,makanan,mobile,1,62774.33,0.084,57484.23,5.38,rendah
3ea3d12b,usr-0024,otomotif,atm,15,1850723.59,0.065,25951818.65,1.26,tinggi
74728556,usr-0014,makanan,teller,1,132055.72,0.254,98574.62,1.71,rendah
030bc3e3,usr-0031,kesehatan,atm,19,344294.64,0.09,5955021.08,4.83,tinggi
afa13f7a,usr-0079,elektronik,mobile,2,855146.01,0.298,1200678.29,4.78,tinggi
0003c50e,usr-0039,kesehatan,atm,10,327604.09,0.105,2930982.13,3.48,tinggi
4131e3f7,usr-0130,otomotif,teller,5,732838.79,0.205,2913264.89,2.18,tinggi
7f7bce26,usr-0067,makanan,atm,1,119776.47,0.174,98936.44,6.13,rendah
5bf512be,usr-0112,olahraga,teller,17,793703.62,0.222,10490873.39,0.21,tinggi
e3e55146,usr-0141,kesehatan,web,14,100379.75,0.156,1186338.83,9.32,tinggi
32322a0e,usr-0117,kesehatan,mobile,20,362823.65,0.133,6292394.02,4.46,tinggi
fc26e490,usr-0105,kesehatan,atm,15,90330.08,0.196,1089006.31,5.74,tinggi
576a6394,usr-0195,fashion,teller,8,348501.2,0.177,2295151.21,8.81,tinggi
61aca3ff,usr-0092,kesehatan,mobile,3,95690.3,0.131,249366.58,2.46,menengah
6ee72143,usr-0009,elektronik,web,18,996342.41,0.052,17006655.49,6.64,tinggi
2fd4fee1,usr-0199,kesehatan,web,10,150643.59,0.07,1401665.56,6.88,tinggi
80c83023,usr-0072,fashion,mobile,5,207837.56,0.177,855442.8,2.37,menengah
2e91b5f1,usr-0097,kesehatan,mobile,13,380398.25,0.267,3625412.85,8.36,tinggi
814e317a,usr-0168,otomotif,atm,8,1760101.89,0.001,14071073.55,6.16,tinggi
bd7ffb05,usr-0036,fashion,web,11,318823.01,0.264,2581238.74,3.3,tinggi
423c1721,usr-0013,otomotif,atm,3,673080.33,0.103,1811076.7,4.88,tinggi
c03880e4,usr-0074,elektronik,teller,9,567260.51,0.266,3748679.02,5.6,tinggi
50cd4a37,usr-0193,otomotif,teller,11,890817.86,0.035,9456674.68,5.83,tinggi
4920e270,usr-0037,otomotif,mobile,9,733437.18,0.105,5907711.31,3.18,tinggi
8f086b06,usr-0078,otomotif,mobile,11,895162.58,0.133,8535000.02,7.63,tinggi
65d971f2,usr-0109,fashion,atm,11,500357.19,0.144,4711906.13,8.61,tinggi
aed567ac,usr-0185,otomotif,teller,18,1193774.83,0.204,17112556.84,0.52,tinggi
26f8fad0,usr-0009,otomotif,web,6,644686.58,0.266,2837984.58,9.18,tinggi
ab34a3e3,usr-0152,elektronik,atm,18,751604.69,0.124,11845732.73,2.17,tinggi
3baafeb5,usr-0041,otomotif,web,18,2022219.97,0.17,30220772.0,7.79,tinggi
14051a13,usr-0041,otomotif,teller,7,2052732.73,0.21,11353043.92,2.59,tinggi
833447ad,usr-0171,makanan,atm,14,46710.14,0.245,493575.65,4.79,menengah
e6294f95,usr-0195,otomotif,teller,10,1000834.12,0.128,8725941.52,2.42,tinggi
2a9f9beb,usr-0046,fashion,mobile,16,102244.54,0.097,1476812.9,7.05,tinggi
98b4227a,usr-0038,otomotif,teller,10,1076950.75,0.024,10513339.65,9.4,tinggi
ac973ac6,usr-0094,olahraga,web,1,211701.8,0.266,155339.56,3.67,menengah
e839032e,usr-0179,makanan,mobile,13,59428.35,0.149,657079.75,1.46,menengah
aab5cd57,usr-0167,elektronik,mobile,9,757238.43,0.039,6546067.45,4.72,tinggi
2068704f,usr-0115,olahraga,mobile,4,416633.79,0.122,1463674.27,6.84,tinggi
a3dca80d,usr-0015,makanan,atm,6,128154.58,0.069,715914.9,7.24,menengah
be31f6f9,usr-0052,kesehatan,atm,10,350604.19,0.28,2525747.98,8.07,tinggi
4c89901d,usr-0143,elektronik,atm,17,1440433.99,0.043,23445987.96,2.46,tinggi
6c35d4db,usr-0023,fashion,teller,18,453608.9,0.003,8139324.62,0.58,tinggi
689c6401,usr-0125,makanan,atm,15,147227.91,0.046,2106701.59,1.43,tinggi
d3660c70,usr-0118,elektronik,atm,18,677800.92,0.211,9624805.67,6.25,tinggi
9f63d815,usr-0156,elektronik,mobile,12,305356.01,0.032,3546805.74,4.38,tinggi
11f85495,usr-0012,kesehatan,web,1,306534.44,0.105,274311.76,5.76,menengah
63c01910,usr-0181,elektronik,web,18,1154778.23,0.106,18585819.83,2.46,tinggi
5165d2ef,usr-0194,fashion,teller,1,515670.35,0.173,426663.21,8.52,menengah
9acd34cd,usr-0162,kesehatan,atm,17,135572.0,0.273,1675886.16,3.5,tinggi
11a45c34,usr-0166,makanan,atm,4,34665.67,0.253,103623.25,8.04,menengah
12354719,usr-0120,kesehatan,mobile,10,300578.24,0.292,2127857.47,9.05,tinggi
efa6fb42,usr-0080,makanan,teller,10,111998.89,0.033,1082794.31,7.94,tinggi
485eaa1d,usr-0041,fashion,atm,18,505351.34,0.248,6840274.27,5.87,tinggi
b7988723,usr-0178,kesehatan,web,12,300483.8,0.155,3046402.92,5.5,tinggi
801db2c4,usr-0121,elektronik,web,10,1066419.12,0.286,7616995.61,9.68,tinggi
0a483df9,usr-0119,olahraga,teller,8,719793.71,0.194,4642789.08,7.11,tinggi
f65b73b6,usr-0088,kesehatan,web,9,186400.12,0.191,1357838.7,2.06,tinggi
32e9c61b,usr-0093,makanan,teller,17,86925.92,0.181,1210150.8,8.68,tinggi
a31c9064,usr-0058,kesehatan,mobile,11,414001.34,0.226,3525695.45,8.53,tinggi
704a4569,usr-0058,otomotif,mobile,6,1626766.67,0.171,8087571.63,7.65,tinggi
5a53cfec,usr-0013,makanan,mobile,10,40670.13,0.141,349246.59,8.66,menengah
6252c108,usr-0179,olahraga,mobile,2,575718.12,0.003,1148160.25,0.75,tinggi
51d2a5b5,usr-0104,makanan,teller,8,84735.28,0.038,651964.48,8.8,menengah
236e5497,usr-0057,kesehatan,web,5,212237.76,0.178,872116.99,9.24,menengah
dbe34c58,usr-0162,kesehatan,web,2,298287.29,0.025,581446.3,9.58,menengah
52838766,usr-0030,elektronik,mobile,11,435385.6,0.073,4441935.2,9.45,tinggi
61a48cc3,usr-0085,kesehatan,web,6,223500.73,0.273,974329.81,2.66,menengah
ec1dc696,usr-0157,kesehatan,mobile,1,312800.4,0.157,263843.7,1.35,menengah
b74af48c,usr-0079,fashion,web,11,405409.72,0.296,3141652.49,2.8,tinggi
d0ca76b2,usr-0195,fashion,web,19,369352.0,0.073,6507452.02,7.96,tinggi
79fba0b4,usr-0123,olahraga,atm,20,462942.23,0.125,8104900.36,6.97,tinggi
4861af67,usr-0111,elektronik,atm,8,1328805.73,0.006,10567048.8,1.77,tinggi
30594a61,usr-0011,fashion,atm,15,464297.04,0.071,6470792.05,3.31,tinggi
44c1153d,usr-0163,olahraga,web,5,603835.42,0.005,3004776.31,0.48,tinggi
151c78fb,usr-0166,elektronik,teller,10,1303033.59,0.122,11440976.68,8.66,tinggi
cfbc2bcf,usr-0181,makanan,atm,5,81451.26,0.147,347525.19,8.44,menengah
2ec2af10,usr-0046,makanan,atm,9,107332.34,0.016,950777.43,9.22,menengah
248d3dd0,usr-0181,olahraga,web,4,450414.26,0.148,1535349.09,1.52,tinggi
9b365167,usr-0147,olahraga,mobile,14,482155.97,0.109,6013701.97,8.64,tinggi
daf1135f,usr-0005,fashion,web,10,577978.91,0.205,4593932.6,4.06,tinggi
52360cde,usr-0177,makanan,atm,7,117417.72,0.202,656256.47,8.66,menengah
7d779a88,usr-0051,makanan,web,17,83601.23,0.208,1125359.77,3.41,tinggi
b4432324,usr-0088,fashion,mobile,8,223136.65,0.28,1284774.22,2.4,tinggi
eb227fdf,usr-0046,fashion,web,2,190394.26,0.069,354513.79,3.17,menengah
c7cb2663,usr-0096,fashion,atm,16,566702.32,0.006,9008375.95,5.74,tinggi
a2e63a96,usr-0019,fashion,teller,6,127482.36,0.069,712081.71,0.54,menengah
19721968,usr-0008,kesehatan,mobile,5,168201.79,0.04,807687.6,1.05,menengah
a0cffd3b,usr-0014,kesehatan,mobile,12,430203.71,0.097,4660242.71,8.61,tinggi
f100ab6a,usr-0176,otomotif,atm,2,946765.67,0.046,1807008.73,6.51,tinggi
20917c9e,usr-0041,olahraga,atm,11,444952.7,0.021,4789924.16,5.98,tinggi
1e588c94,usr-0010,makanan,atm,3,41449.49,0.07,115672.54,8.03,menengah
792d3bd9,usr-0089,kesehatan,mobile,19,109174.92,0.075,1919081.33,9.77,tinggi
b29f858f,usr-0196,elektronik,atm,8,1161532.49,0.093,8427911.42,9.61,tinggi
f11c1774,usr-0092,elektronik,teller,4,666476.96,0.149,2268251.11,7.59,tinggi
3d55eb25,usr-0162,kesehatan,mobile,13,237091.01,0.069,2868944.68,9.59,tinggi
7e4544d3,usr-0031,olahraga,web,9,457184.68,0.005,4093122.59,7.86,tinggi
60fe886f,usr-0138,olahraga,teller,5,784031.91,0.022,3832622.21,6.73,tinggi
12db587b,usr-0001,olahraga,atm,14,328084.91,0.039,4412093.08,8.75,tinggi
a8585a67,usr-0156,kesehatan,teller,3,192247.82,0.087,526711.81,0.64,menengah
e45f171b,usr-0115,otomotif,teller,17,2017351.37,0.2,27425916.96,4.26,tinggi
1f60cbca,usr-0007,kesehatan,mobile,10,146192.8,0.065,1367295.11,9.65,tinggi
0cb5ee7d,usr-0196,otomotif,mobile,19,475884.02,0.013,8922088.37,9.17,tinggi
05648d8d,usr-0132,kesehatan,mobile,2,349754.83,0.18,573619.81,4.91,menengah
fdba1326,usr-0101,otomotif,mobile,18,1587793.62,0.011,28252198.53,8.01,tinggi
6f36cb7f,usr-0131,olahraga,mobile,13,853703.02,0.166,9250756.6,1.23,tinggi
8354f05e,usr-0153,kesehatan,atm,3,272790.83,0.206,650184.31,9.33,menengah
eaf3d637,usr-0195,elektronik,atm,2,1076047.95,0.115,1905588.74,9.93,tinggi
282e78b4,usr-0040,otomotif,web,13,1357265.9,0.157,14870719.5,0.22,tinggi
7778dd3a,usr-0029,olahraga,teller,6,768091.5,0.217,3607568.76,9.84,tinggi
1c7ff284,usr-0108,olahraga,atm,15,265753.34,0.058,3755307.5,2.19,tinggi
0ee39913,usr-0008,makanan,mobile,15,89470.63,0.218,1049295.17,7.15,tinggi
bd57ac91,usr-0134,otomotif,web,2,1937293.05,0.181,3172905.79,9.53,tinggi
beb3eace,usr-0141,otomotif,atm,4,1683086.47,0.104,6032156.08,2.91,tinggi
00cf2954,usr-0145,fashion,teller,15,545849.38,0.078,7548575.41,4.86,tinggi
db28560b,usr-0018,elektronik,teller,13,908569.0,0.217,9248733.37,4.55,tinggi
b3b94195,usr-0111,otomotif,atm,16,2186430.85,0.025,34101313.36,3.11,tinggi
5e61509f,usr-0078,elektronik,atm,20,1244506.53,0.246,18759491.25,2.15,tinggi
ae4c388d,usr-0151,fashion,mobile,17,124407.26,0.188,1717857.08,4.45,tinggi
4890e6ad,usr-0110,fashion,mobile,2,167351.36,0.159,281559.69,9.62,menengah
fbb4a57d,usr-0062,makanan,web,8,121316.3,0.211,765698.23,4.87,menengah
ef52b27b,usr-0152,elektronik,web,4,723160.17,0.206,2296022.41,4.86,tinggi
2a9400ee,usr-0004,fashion,teller,4,285588.33,0.164,954719.75,6.77,menengah
